Z7,mH,mHc,mA,sinba,cba,m12,tb,Z4,Z5,l1,l2,l3,l4,l5,l6,l7,alpha,beta,kappa1tt,kappa1bb,g_HpHmh,Gamma_h,Gamma_H,Gamma_Hc,Gamma_A,br_h_bb,br_h_tautau,br_h_gg,br_h_WW,br_h_ZZ,br_h_gaga,br_A_tt,br_A_bb,br_A_gg,br_A_mumu,br_A_tautau,br_A_Zga,br_A_Zh,br_A_ZH,br_A_gaga,br_H_tt,br_H_bb,br_H_gg,br_H_mumu,br_H_tautau,br_H_Zga,br_H_Zh,br_H_WW,br_H_ZZ,br_H_ZA,br_H_AA,br_H_hh,br_H_gaga,br_Hp_tb,br_Hp_taunu,br_Hp_Wh,br_Hp_WH,br_Hp_WA,X_sect_bg_tot,X_sect_bg_h,X_sect_bg_H,X_sect_bg_A,X_sect_bq_tot,X_sect_bq_h,X_sect_bq_H,X_sect_bq_A,X_sect_qq_tot,X_sect_qq_h,X_sect_qq_H,X_sect_qq_A
2.33235,788.889,762.467,681.783,0.976107,0.217288,93279.7,7.07141,3.6092,-0.235039,4.28373,0.340146,16.9982,4.36107,0.516831,2.66E-15,-2.94E-15,0.166061285752717,1.43033626957376,0.996053,-1.18073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0475304047718,0.069947624,1.04E-05,3.96E-05,0.033606255496,0.03430956,0.000208616995,3.96E-05,0.00292607172,0.002412785,0.0001606611,0.0003487073
2.88232,873.507,774.135,665.435,0.960793,0.277265,21293.9,6.45472,6.82856,1.66624,3.75166,0.209823,13.3372,7.82836,2.66604,2.66E-15,-3.05E-15,0.140229687556164,1.4171350682992,1.00199,-0.913185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212209313925,0.068976204,0.1438329405,1.04E-05,0.033944543918,0.03428661,0.0014334657,0.1772754711,0.0039148827,0.00250594,0.000969274,0.0004314437
3.6279,806.887,598.952,594.606,0.968531,0.248894,65529,7.54904,3.49809,3.32697,1.05177,0.764856,21.132,4.48131,4.3102,2.66E-15,-2.78E-15,0.255582761518979,1.43911299045632,0.975966,-1.92539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0617324695104,0.064970248,2.04E-05,0.0093001422136,0.0332350034,0.03194715,0.00036784451,0.0093001422136,0.00323849775,0.002500706,0.0002884252,0.0004499962999999
3.03526,823.331,689.738,660.408,0.999995,0.0031622737073292,146749,6.03555,3.09384,1.78745,5.30613,0.511091,18.116,4.25956,2.95318,2.66E-15,-3.25E-15,0.22162584873935,1.40662565994479,0.988837,-1.34499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058268594,8.75E-06,1.55E-05,0.031442962387,2.09E-05,0.00057734784,,,0.002426693,0.00016580505,0.0002753478
1.98153,816.59,649.859,637.796,0.968465,0.249149,94085.1,7.06625,3.28815,2.77571,2.97535,0.519111,18.4162,4.2363,3.72385,2.66E-15,-2.53E-15,0.208609723930007,1.43021268401747,0.988068,-1.47801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0662153006464,0.057449208,1.31E-05,2.10E-05,0.03328496709,0.03393799,0.000268713268,2.10E-05,0.00292453493,0.002413617,0.0001489019,0.000361315
0.828321,843.294,562.876,594.155,0.962417,0.271577,48190.7,7.5028,4.10703,5.30097,3.76794,0.508507,17.0648,5.00303,6.19697,2.66E-15,-2.61E-15,0.197311154522757,1.43830398218642,0.989267,-1.48393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156332190701,0.054688668,4.04E-05,1.23E-05,0.0332503611,0.03068913,0.0006036796,1.23E-05,0.0039997633,0.00252526,0.0004329545,0.001049035
3.07393,856.221,691.682,644.219,0.972104,0.234549,81725.3,7.16724,5.395,3.30321,0.701444,0.264473,13.6004,6.27819,4.18641,2.66E-15,-2.55E-15,0.140440364534081,1.43218472191875,0.999743,-1.01311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0530972520196,0.053054387,1.49E-05,0.0077243575578,0.033471630412,0.03151428,0.000281277367,0.0077243575578,0.0029275234,0.00240316,0.00019652201,0.0003285748999999
4.85924,888.91,418.282,727.472,0.998568,0.0534971903561296,162775,5.23998,-4.13003,7.55684,2.32513,0.816669,23.3853,-2.15066,9.53622,2.66E-15,-2.44E-15,0.278599366278082,1.38225814709399,0.978786,-1.46732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0124905551326,0.05132364,4.79E-06,0.2173759396,,7.86E-05,0.00069288497,,,0.0023508111,0.00012192896,0.000700831
0.777689,855.011,706.302,706.059,0.976935,0.213537,57763.3,8.07782,3.12671,3.11538,4.94453,0.26602,16.4803,3.76262,3.75129,2.66E-15,-3.03E-15,0.125441968432664,1.44763082682675,0.999716,-1.01838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050685770839,0.050653477,2.18E-05,1.77E-05,0.033583207284,0.03333558,0.00031100394,1.77E-05,0.002978506,0.002451589,0.0003269931,0.00020413558
2.98856,859.419,796.747,711.492,0.977537,0.210762,90544.5,8.15741,5.11172,0.869689,0.895113,0.340198,18.9218,5.86384,1.62181,2.66E-15,-2.55E-15,0.147058533681991,1.44883549884919,0.996609,-1.20442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0537420344513,0.047516338,1.08E-05,0.0001140165086,0.033618296413,0.03432685,0.0001791167499999,0.0001140165086,0.00284027026,0.002387828,0.00013729451,0.0003185229999999
3.24621,828.095,362.787,773.177,0.999577,0.0290984,94269.3,5.86083,-7.35699,8.02255,0.725645,0.205014,18.5171,-6.20084,9.17869,2.66E-15,-3.16E-15,0.154625753366122,1.40180060203381,1.00235,-0.915681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0113137369021,0.045741386,1.24E-05,0.33072978,0.034274278034,0.03260818,1.97E-05,0.1615408911,0.00264222,0.00234347668,0.0001752647999999,0.0001206725
2.34596,744.468,743.081,588.208,0.97823,0.207525,-0.332866,8.00061,5.984,-0.817855,1.92195,0.446115,15.905,6.6252,-0.176654,2.66E-15,-3.86E-15,0.190499416907072,1.44645594592407,0.98955,-1.52675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045090723067,0.045073401,1.00E-05,0.0001744710965,0.0335496460479999,0.03213369,0.000167704727,0.0001744710965,0.00261246726,0.002365115,0.00012454121,0.0001236909
2.13925,841.146,786.952,711.911,0.979122,0.203273,2.99576,8.418,4.5086,0.798043,0.908743,0.274839,17.0451,5.14042,1.42986,2.66E-15,-2.90E-15,0.124129493175423,1.45256043576126,0.999283,-1.04959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0450742315651,0.045050472,1.01E-05,0.0001382950612,0.033517211485,0.03420747,0.000158303149,0.0001382950612,0.00266350411,0.002358975,0.00012356662,0.0001869811999999
1.18449,787.542,565.658,641.357,0.979582,0.201046,84018.2,7.78446,0.751822,3.76611,0.938117,0.601384,20.8111,1.58967,4.60395,2.66E-15,-3.05E-15,0.224426852170678,1.44304618211712,0.982932,-1.74679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0447963332619,0.044764513,1.11E-05,0.000107915776167,0.033641059866,0.03041274,0.000185063607,0.819600283,0.00297353521,0.002426291,0.0001911921,0.0003640037999999
2.25053,747.33,749.212,614.365,0.978811,0.204765,-0.373055,7.99533,5.12226,-0.943759,1.94496,0.47261,17.4822,5.7824,-0.283614,2.66E-15,-2.64E-15,0.197689451914828,1.44638977252817,0.98816,-1.58282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0438448228266,0.043827452,1.01E-05,0.0001297812695,0.033596291793,0.03328464,0.000165759563,0.0001297812695,0.00260173722,0.002358824,0.00012358245,0.0001215235
2.32443,864.739,803.706,732.117,0.979149,0.203145,-0.753827,7.97746,4.64745,1.02029,0.251209,0.218709,16.0982,5.34578,1.71862,2.66E-15,-2.40E-15,0.111160219032205,1.4461019517848,1.0016,-0.891946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043603513886,0.043585196,1.07E-05,3.50E-05,0.033613909051,0.03188455,0.0001731450879999,3.50E-05,0.00264108956,0.002376098,0.00013598006,0.0001276164
1.83566,776.339,621.276,684.74,0.973124,0.230281,53567.5,10.9949,0.326885,3.06125,4.08047,0.373854,20.6779,0.694245,3.42861,2.66E-15,-2.80E-15,0.141665486298329,1.48009461708399,0.994069,-1.55879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0811526469526,0.043136027,2.55E-05,2.48E-05,0.03333148075,0.03429025,0.00029306159,2.48E-05,0.0034180392,0.0024701989999999,0.0003259598,0.000620256
3.31796,788.214,729.932,603.912,0.999971,0.0076157178913015,170117,5.17211,5.32411,-0.221186,2.68955,0.440799,14.0253,6.7411,1.19581,2.66E-15,-2.50E-15,0.231653719306244,1.37981182089205,0.991312,-1.20947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0136253962149,0.042685026,1.06E-05,1.36E-05,,1.81E-05,0.0007363084,,,0.002423405,0.00021568926,0.000272442
3.45164,721.429,581.503,580.951,0.971947,0.235201,68556.6,7.31799,1.31188,1.29074,0.417048,1.03632,22.6132,2.26159,2.24045,2.66E-15,-2.39E-15,0.33547607912541,1.43498830147785,0.953029,-2.43162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0555224626044,0.0137605919,1.82E-05,7.43E-06,0.033420482193,0.03146393,0.00032853732,7.43E-06,0.00313476653,0.002466597,0.00027027814,0.0004015067
2.43076,727.002,522.47,602.078,0.999295,0.037541,22843.2,8.38646,0.281739,3.2351,2.94162,0.583983,19.4926,0.903143,3.8565,2.66E-15,-2.80E-15,0.228694917178917,1.45214684729619,0.980859,-1.91522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0951250994378,0.013640452,0.08277431668,4.06E-05,0.03454392395,0.03427672,0.00017014436,4.06E-05,0.0038476955,0.0023418489,0.000989305,0.0005201533
1.2482,758.658,281.351,635.056,0.955119,0.296224,-5.60213,6.60703,-4.26322,6.43007,1.67061,0.893353,22.152,-3.15776,7.53552,2.66E-15,-2.66E-15,0.301269425637311,1.42058720229821,0.965836,-1.98292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0762860465495,0.013182758,3.21E-05,0.415711864,0.032838672383,0.03430037,0.00056148957,0.317418139,0.00284229614,0.002462374,0.0002584344,0.00012809792
-0.610419,821.211,86.6794,774.237,0.998742,0.0501479,49989.6,7.36486,-9.33494,10.1927,1.54128,0.277625,20.0473,-8.56999,10.9577,2.66E-15,-2.83E-15,0.141140355189032,1.43586634622202,0.999138,-1.04573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0129016420192,0.012870125,2.00E-05,8.76E-06,0.034408138414,0.03320719,6.78E-05,8.76E-06,0.0030469661,0.0023546933,0.000459054,0.0002299066299999
4.51059,836.474,625.452,636.242,0.999257,0.0385415094540951,171776,5.0887,2.1823,2.63137,1.58716,0.812778,18.8123,4.05617,4.50524,2.66E-15,-2.72E-15,0.291489187605474,1.37676251192426,0.976135,-1.49041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012734292962,0.0126310898,7.08E-06,2.63E-05,0.029901040325,2.06E-05,0.00083794323,,,0.002426382,0.0001731211899999,0.00039551
3.45464,767.844,567.576,584.323,0.99966,0.0260745929977827,159082,5.28615,1.79635,2.43276,2.89047,0.729153,16.1949,3.22935,3.86577,2.66E-15,-2.66E-15,0.287849630314734,1.38383245759682,0.975863,-1.52732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0154047854436,0.012607541,9.88E-06,3.53E-05,,3.02E-05,0.00096857558,,,0.00234070383,0.00023709386,0.0005396687999999
-0.0358414,791.777,683.761,650.007,0.999268,0.0382479,77517.2,5.01698,2.61986,1.13461,2.40196,0.269495,13.8662,4.02146,2.53622,2.66E-15,-2.94E-15,0.198547113886202,1.3741575080238,0.999618,-1.00958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0120532351848,0.0120206366999999,2.01E-05,1.15E-05,0.034437460584,0.03426422,3.65E-05,1.15E-05,0.0029556719,0.002350978,0.0003825371,0.0002201398
3.6375,748.907,280.996,623.989,0.943775,0.330589,-6.33063,6.09815,-4.15158,6.08863,0.924185,0.890779,20.572,-2.92475,7.31547,2.66E-15,-2.55E-15,0.309632508380303,1.40826009595,0.965167,-1.88299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0926899348838,0.0117350086,3.49E-05,2.98E-05,0.032427521053,0.03430445,0.00074774755,2.98E-05,0.00307458013,0.002609769,0.0003274012,0.0001391850899999
1.31202,835.751,589.371,639.118,0.973466,0.228833,-2.47316,7.04274,2.41932,4.43548,4.7074,0.553776,19.0787,3.39787,5.41403,2.66E-15,-3.19E-15,0.213342204898161,1.42975906592651,0.98713,-1.50621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0504323562622,0.0117277441,2.30E-05,1.03E-05,0.033567528253,0.03420145,0.0003284978,1.03E-05,0.00280083513,0.002398445,0.0002348811,0.0001707338
4.17514,864.334,594.189,629.306,0.996856,0.0792312,31838.3,6.26393,3.36372,4.78115,0.859444,0.595098,18.1968,4.73826,6.15569,2.66E-15,-1.89E-15,0.228654578868027,1.41250267915693,0.986303,-1.43793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0114548113,0.05605628435,3.53E-05,0.03450500887,0.03420606,0.00021278087,0.1926874459,0.0035931484,0.0023689276,0.000802226,0.0004315396
2.83635,808.638,628.361,629.013,0.885281,0.465057,36282.1,6.85772,3.24527,3.27234,2.1014,0.33964,14.5851,4.12789,4.15495,2.66E-15,-2.91E-15,0.16863327987099,1.42600084314519,0.99624,-1.16318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17614282127,0.0110571687,0.0001819610108,2.36E-05,0.0306344119899999,0.03059373,0.00212308683,0.565306133,0.0038366844,0.00276156,0.0004977698,0.000580253
2.06133,725.247,804.047,645.669,0.952973,0.303055,85603.8,6.95539,4.80645,-2.76815,0.69208,0.321825,14.9209,5.51561,-2.05898,2.66E-15,-3.08E-15,0.166587666921968,1.42800227534891,0.996296,-1.16521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0796481837529,0.0108548318,2.07E-05,8.40E-06,0.032597763507,0.03431807,0.0004315357599999,8.40E-06,0.00280106921,0.0024565529999999,0.00017195346,0.0001726406
2.05313,847.594,396.579,745.031,0.942915,0.333035,95294.7,5.60586,-5.85612,7.26716,4.09872,0.640071,23.0563,-4.35587,8.76741,2.66E-15,-3.00E-15,0.250549141983742,1.39427238411167,0.984069,-1.41186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0937098771985,0.0107012234,2.33E-05,1.16E-05,0.032371828313,0.03290532,0.0005735052799999,1.16E-05,0.00291432275,0.002530072,0.00020123865,0.0001817252999999
3.46566,758.923,504.045,623.76,0.999993,0.0037416508388623,135430,7.00035,-0.67545,3.77871,0.576218,0.78724,21.2496,0.330725,4.78488,2.66E-15,-2.86E-15,0.277325066836316,1.42894385827093,0.97155,-1.93655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14E-05,0.0153973711409999,0.03081736021,6.19E-05,0.00081811906,,,0.002337888,0.00023372057,0.000653492
3.2222,769.967,500.597,615.037,0.999987,0.0050990029417604,107253,6.92876,0.0211402,4.23308,1.81889,0.67339,19.403,0.994855,5.2068,2.66E-15,-2.89E-15,0.252039211073471,1.42746522069986,0.978439,-1.74586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10E-05,0.012737930168,0.03122025364,6.25E-05,0.00070803864,,,0.002500699,0.0002253349,0.000673343
3.38505,772.397,569.499,603.947,0.99994,0.010954286832099,124538,5.1661,1.15288,2.48645,3.4468,0.699121,16.5425,2.6173,3.95087,2.66E-15,-2.66E-15,0.283853686607561,1.37961126539059,0.977799,-1.47381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0259577353349,,1.08E-05,4.16E-05,,2.78E-05,0.0009646828,,,0.0023422047,0.00023046699,0.0005226099
3.71779,848.31,476.975,734.895,0.999998,0.001999998999973,140222,5.72743,-4.06979,6.24173,3.87941,0.597982,22.2577,-2.63082,7.6807,2.66E-15,-2.72E-15,0.240784258796997,1.39796344421124,0.985839,-1.38663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0125004354211,,7.52E-06,0.1281269858,0.03108063726,5.44E-05,0.00062518698,,,0.00242078,0.00013500128,0.0005337969999999
3.51972,851.223,577.966,733.557,0.999561,0.0296278125922237,165246,5.30035,-2.16812,4.56385,4.71413,0.463088,20.1798,-0.640925,6.09105,2.66E-15,-2.39E-15,0.226006397364921,1.384468795383,0.991735,-1.20964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0124169063619,,6.30E-06,0.027374679604,,2.53E-05,0.00061533714,,,0.0023426921,0.0001373993899999,0.000376293
2.08098,703.877,756.566,612.877,0.96295,0.269681,45532.2,10.5469,4.64669,-1.84486,0.166759,0.440405,19.1179,5.04243,-1.44912,2.44E-15,-2.19E-15,0.178528703185511,1.47626433558498,0.988519,-1.88134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102891211102,0.102835468,3.72E-05,1.05E-05,0.032945538669,0.03205001,0.00047531612,1.05E-05,0.0034334064,0.002599286,0.0004447786,0.0003892883
2.06973,791.046,600,605.795,0.974917,0.222571,51074.4,12.0004,3.65454,3.88507,1.7678,0.390228,18.8838,4.01146,4.24199,2.44E-15,-2.29E-15,0.141310035530387,1.48765785343583,0.993464,-1.69602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0882443054507,0.088160959,2.76E-05,1.06E-05,0.03345571067,0.03402405,0.00028109126,1.06E-05,0.00391933014,0.002586419,0.00040647547,0.0009211089999999
1.56242,733.544,600,745.608,0.978214,0.207599,45795.2,11.554,-3.89761,2.56615,2.50878,0.324414,21.741,-3.60875,2.85501,2.44E-15,-2.34E-15,0.122784941821784,1.48446136149381,0.996182,-1.4204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107328664114,0.069351535,3.80E-05,8.61E-06,0.03365883915,0.03391743,0.00028698754,8.61E-06,0.0034259755,0.002415675,0.0003739875,0.000637049
2.9791,724.56,485.544,589.07,0.928507,0.371314,54110,9.03163,-0.0575779,3.61257,0.0129644,0.766967,23.0434,0.601069,4.27121,2.22E-15,-2.15E-15,0.270151935043017,1.46052350284155,0.96962,-2.42506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158741192295,0.14857374,4.51E-05,1.79E-05,0.03145018733,0.03329261,0.00077398309,1.79E-05,0.00404792311,0.00275296,0.00031466503,0.000980087
2.16644,840.77,809.118,745.088,0.92764,0.373476,51382.2,8.50234,3.59376,0.310755,82000.1,2.62312,0.226159,16.8513,4.14367,2.22E-15,-2.46E-15,0.104493537931212,1.45372156558286,1.0014,-0.892952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.844939086446,0.139631339,5.17E-05,1.07E-05,0.03211201103,0.03316158,0.00087257123,1.07E-05,0.00564858626,0.00263145,0.0003221535,0.002690502
1.76462,676.692,446.644,651.825,0.960541,0.278137,47375,9.35065,-3.73716,3.69829,2.14494,0.401004,18.4757,-3.33542,4.10004,2.22E-15,-2.14E-15,0.175316022317048,1.46425682646071,0.990287,-1.64022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226996008444,0.137007652,4.07E-05,0.00022576443222,0.0330613844,0.03381673,0.00053462828,0.00022576443222,0.0039279279,0.0025052489999999,0.0003839316,0.001043056
2.23144,792.298,637.629,657.344,0.972169,0.23428,63736.7,9.66892,2.25172,3.09396,0.997584,0.331548,16.9896,2.72541,3.56764,2.22E-15,-2.40E-15,0.133420830868664,1.4677385715943,0.996399,-1.29307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0703652573314,0.121647961,2.02E-05,8.81E-05,0.033323325843,0.02995789,0.000278441321,8.81E-05,0.00322693463,0.002456379,0.00026149343,0.0005008453
1.67989,640.818,494.47,635.72,0.960774,0.277332,35864.1,11.0398,-3.02704,2.23947,1.0679,0.442166,20.2438,-2.71505,2.55145,2.22E-15,-2.47E-15,0.190681770726857,1.48046150259429,0.985895,-2.10091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166528829811,0.114495537,5.94E-05,0.0530494368399999,0.0330760074,0.03391122,0.00061285964,0.09793105258,0.0043481436,0.002593659,0.0005917124,0.001148445
-0.45043,828.679,559.186,586.43,0.999139,0.0414886,57807.6,7.58251,3.74865,4.77831,1.94664,0.664753,19.5003,4.71124,5.7409,2.22E-15,-1.94E-15,0.231271297368334,1.43967983540453,0.981803,-1.7532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0122851591954,0.109407048,1.82E-05,1.06E-05,0.034389113615,0.03330635,4.81E-05,1.06E-05,0.00282656272,0.0023452847,0.0003243311,0.00015625975
3.18754,835.586,576.64,605.958,0.938666,0.344828,65324.2,7.64117,3.69868,4.84247,2.65188,0.526705,18.0157,4.58389,5.72767,2.22E-15,-2.33E-15,0.200940355397698,1.44067260126367,0.988234,-1.53819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109247462835,0.109200072,3.42E-05,1.87E-05,0.031912313787,0.03419936,0.00066062985,1.87E-05,0.0031124722,0.002584469,0.00025461853,0.0002749998
2.39147,823.164,740.897,679.961,0.937862,0.347008,94023.4,7.04325,3.98398,1.12767,5.73788,0.344554,17.0247,4.78575,1.92944,2.22E-15,-2.58E-15,0.165586893562173,1.42976578399759,0.996213,-1.17264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104062768463,0.103996316,2.14E-05,2.58E-05,0.0317170493899999,0.03209482,0.00047833619,2.58E-05,0.0031384154,0.002536754,0.00015068901,0.0004488272
2.79336,834.159,885.448,746.534,0.939096,0.343656,63397.3,6.83531,5.28882,-2.19017,0.0465277,0.163286,15.6369,6.12145,-1.35754,2.22E-15,-2.28E-15,0.113641217872213,1.42554073970913,1.00412,-0.783409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101073484362,0.101021443,4.14E-05,9.19E-06,0.0321418183619999,0.03340075,0.00076701336,9.19E-06,0.00304534879,0.00254493,0.0002824983,0.000219949
4.5243,826.78,619.8,652.636,0.946772,0.321904,146842,5.16082,1.26944,2.6478,0.464965,0.748834,19.0364,3.08001,4.45837,2.22E-15,-2.39E-15,0.282158319996973,1.37944647021259,0.978313,-1.46399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0915948942583,0.0915500809999999,1.04E-05,0.0002891937961,0.032476781556,0.03283449,0.0003491745549999,0.0002891937961,0.003104207647,0.002574961,0.00012997908,0.0004049614
1.5575,681.368,273.637,615.039,0.95534,0.295508,53815.7,8.05863,-4.63516,5.37386,1.45066,0.657056,20.4209,-3.99707,6.01195,2.22E-15,-1.65E-15,0.262630953504897,1.4473943183705,0.97311,-2.10923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085976196461,0.0859248109999999,4.01E-05,1.37E-05,0.032786241849,0.03430977,0.00059351959,1.37E-05,0.0030248395,0.002480277,0.000318654,0.0002289659
2.35726,843.218,600,622.142,0.952417,0.304799,80731.2,7.03116,4.34884,5.24157,0.743138,0.0962865,7.37928,5.04628,5.939,2.22E-15,-2.22E-15,0.0791729088998285,1.42952313571923,1.0069,-0.56169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0818122376592,0.081777648,2.25E-05,1.21E-05,0.032561540227,0.03103334,0.00046407334,1.21E-05,0.00289044627,0.00246505,0.00019437097,0.0002256649
0.767818,799.644,792.861,702.052,0.953393,0.301731,51795.9,6.96442,3.7261,-0.752308,1.59311,0.323867,17.5044,4.56522,0.0868097,2.22E-15,-1.86E-15,0.162837673605455,1.42818491797078,0.996891,-1.14066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.230868049916,0.081634161,4.28E-05,2.19E-05,0.0329219029,0.03430942,0.00071502194,2.19E-05,0.0041148454,0.00255305,0.0003953823,0.00118605
2.59295,791.283,767.883,690.521,0.953249,0.302187,59939.8,6.98343,3.41234,-0.309754,2.4387,0.325834,17.0318,4.21374,0.491653,2.22E-15,-1.83E-15,0.163389369568294,1.42858036186065,0.996744,-1.14765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102569132705,0.0813410359999999,3.64E-05,8.15E-06,0.03275669141,0.0305975,0.00062671053,8.15E-06,0.0034336204,0.002511233,0.0003061013,0.000625121
3.46568,815.531,558.173,617.81,0.949331,0.314277,103361,6.4815,1.93845,4.2521,2.84438,0.638354,18.5325,3.08637,5.40003,2.22E-15,-2.50E-15,0.241032799530045,1.41773038194077,0.98258,-1.56559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107000987279,0.081298418,1.79E-05,1.36E-05,0.032368469877,0.03428826,0.000406739306,1.36E-05,0.00291423165,0.002421109,0.0001299354,0.00036467
1.79435,767.391,502.132,620.177,0.953937,0.300007,80243.5,6.99339,-0.353404,4.0172,2.05975,0.77775,21.048,0.638824,5.00942,2.22E-15,-2.64E-15,0.273061512640626,1.42880000325871,0.97274,-1.9056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0765085294111,0.076417897,2.63E-05,1.11E-05,0.032629740811,0.03425192,0.00046288825,1.11E-05,0.0028472728,0.002405496,0.0001707053,0.0002697491
2.98465,794.461,571.156,602.322,0.955219,0.295899,130543,6.35943,2.21139,3.41793,4.67807,0.676303,18.1609,3.30889,4.51543,2.22E-15,-2.41E-15,0.253911896783241,1.41484165083007,0.979829,-1.61721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0753470542382,0.075319993,1.00E-05,8.08E-05,0.032538046666,0.03426793,0.000269022962,8.08E-05,0.00280032534,0.0024336979999999,0.00010230142,0.0002708986
0.824137,674.874,758.315,639.123,0.957345,0.288947,-4.85126,6.87424,2.68394,-2.81096,0.30119,0.407145,16.14,3.3755,-2.1194,2.22E-15,-2.33E-15,0.202421376490437,1.42635246932983,0.989891,-1.39668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0753204116023,0.075281671,2.95E-05,0.00012082900545,0.032866245959,0.03364343,0.0005745561099999,0.00012082900545,0.00307076611,0.002554126,0.00034311407,0.00017471912
3.0936,704.056,461.776,642.256,0.961972,0.273148,60862.8,6.9863,-3.31037,3.26304,0.230216,0.772074,21.459,-2.41736,4.15605,2.22E-15,-2.19E-15,0.29115873906014,1.42862856017262,0.967675,-2.02599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0682526809786,0.067569627,4.01E-05,3.68E-05,0.033035603401,0.0342142,0.00052498305,3.68E-05,0.0031090184,0.002438789,0.0002818348,0.000387254
