mh   ctt_W   cbb_W   cvv_W   ctv_W   cbv_W   ctb_W
293  0.0  0.0  0.002965413818  1.5025026e-05  0.0  0.0  0.002980438844
294  0.0  0.0  0.002911028984  1.4738578e-05  0.0  0.0  0.002925767562
295  0.0  0.0  0.00285664415  1.445213e-05  0.0  0.0  0.00287109628
296  0.0  0.0  0.002802259316  1.4165682e-05  0.0  0.0  0.002816424998
297  0.0  0.0  0.002747874482  1.3879234e-05  0.0  0.0  0.002761753716
298  0.0  0.0  0.002693489648  1.3592786e-05  0.0  0.0  0.002707082434
299  0.0  0.0  0.002639104814  1.3306338e-05  0.0  0.0  0.002652411152
300  0.0  0.0  0.00258471998  1.301989e-05  0.0  0.0  0.00259773987
301  0.0  0.0  0.002540262147  1.2786632e-05  0.0  0.0  0.002553048779
302  0.0  0.0  0.002495804314  1.2553374e-05  0.0  0.0  0.002508357688
303  0.0  0.0  0.002451346481  1.2320116e-05  0.0  0.0  0.002463666597
304  0.0  0.0  0.002406888648  1.2086858e-05  0.0  0.0  0.002418975506
305  0.0  0.0  0.002362430815  1.18536e-05  0.0  0.0  0.002374284415
306  0.0  0.0  0.002317972982  1.1620342e-05  0.0  0.0  0.002329593324
307  0.0  0.0  0.002273515149  1.1387084e-05  0.0  0.0  0.002284902233
308  0.0  0.0  0.002229057316  1.1153826e-05  0.0  0.0  0.002240211142
309  0.0  0.0  0.002184599483  1.0920568e-05  0.0  0.0  0.002195520051
310  0.0  0.0  0.00214014165  1.068731e-05  0.0  0.0  0.00215082896
311  0.0  0.0  0.002103706814  1.049774e-05  0.0  0.0  0.002114204554
312  0.0  0.0  0.002067271978  1.030817e-05  0.0  0.0  0.002077580148
313  0.0  0.0  0.002030837142  1.01186e-05  0.0  0.0  0.002040955742
314  0.0  0.0  0.001994402306  9.92903e-06  0.0  0.0  0.002004331336
315  0.0  0.0  0.00195796747  9.73946e-06  0.0  0.0  0.00196770693
316  0.0  0.0  0.001921532634  9.54989e-06  0.0  0.0  0.001931082524
317  0.0  0.0  0.001885097798  9.36032e-06  0.0  0.0  0.001894458118
318  0.0  0.0  0.001848662962  9.17075e-06  0.0  0.0  0.001857833712
319  0.0  0.0  0.001812228126  8.98118e-06  0.0  0.0  0.001821209306
320  0.0  0.0  0.00177579329  8.79161e-06  0.0  0.0  0.0017845849
321  0.0  0.0  0.001745865622  8.636151e-06  0.0  0.0  0.001754501773
322  0.0  0.0  0.001715937954  8.480692e-06  0.0  0.0  0.001724418646
323  0.0  0.0  0.001686010286  8.325233e-06  0.0  0.0  0.001694335519
324  0.0  0.0  0.001656082618  8.169774e-06  0.0  0.0  0.001664252392
325  0.0  0.0  0.00162615495  8.014315e-06  0.0  0.0  0.001634169265
326  0.0  0.0  0.001596227282  7.858856e-06  0.0  0.0  0.001604086138
327  0.0  0.0  0.001566299614  7.703397e-06  0.0  0.0  0.001574003011
328  0.0  0.0  0.001536371946  7.547938e-06  0.0  0.0  0.001543919884
329  0.0  0.0  0.001506444278  7.392479e-06  0.0  0.0  0.001513836757
330  0.0  0.0  0.00147651661  7.23702e-06  0.0  0.0  0.00148375363
331  0.0  0.0  0.001451848125  7.109941e-06  0.0  0.0  0.001458958066
332  0.0  0.0  0.00142717964  6.982862e-06  0.0  0.0  0.001434162502
333  0.0  0.0  0.001402511155  6.855783e-06  0.0  0.0  0.001409366938
334  0.0  0.0  0.00137784267  6.728704e-06  0.0  0.0  0.001384571374
335  0.0  0.0  0.001353174185  6.601625e-06  0.0  0.0  0.00135977581
336  0.0  0.0  0.0013285057  6.474546e-06  0.0  0.0  0.001334980246
337  0.0  0.0  0.001303837215  6.347467e-06  0.0  0.0  0.001310184682
338  0.0  0.0  0.00127916873  6.220388e-06  0.0  0.0  0.001285389118
339  0.0  0.0  0.001254500245  6.093309e-06  0.0  0.0  0.001260593554
340  0.0  0.0  0.00122983176  5.96623e-06  0.0  0.0  0.00123579799
341  0.0  0.0  0.001209466032  5.861592e-06  0.0  0.0  0.001215327624
342  0.0  0.0  0.001189100304  5.756954e-06  0.0  0.0  0.001194857258
343  0.0  0.0  0.001168734576  5.652316e-06  0.0  0.0  0.001174386892
344  0.0  0.0  0.001148368848  5.547678e-06  0.0  0.0  0.001153916526
345  0.0  0.0  0.00112800312  5.44304e-06  0.0  0.0  0.00113344616
346  0.0  0.0  0.001107637392  5.338402e-06  0.0  0.0  0.001112975794
347  0.0  0.0  0.001087271664  5.233764e-06  0.0  0.0  0.001092505428
348  0.0  0.0  0.001066905936  5.129126e-06  0.0  0.0  0.001072035062
349  0.0  0.0  0.001046540208  5.024488e-06  0.0  0.0  0.001051564696
350  0.0  0.0  0.00102617448  4.91985e-06  0.0  0.0  0.00103109433
351  0.0  0.0  0.001009309536  4.8348669e-06  0.0  0.0  0.0010141444029
352  0.0  0.0  0.000992444592  4.7498838e-06  0.0  0.0  0.0009971944758
353  0.0  0.0  0.000975579648  4.6649007e-06  0.0  0.0  0.0009802445487
354  0.0  0.0  0.000958714704  4.5799176e-06  0.0  0.0  0.0009632946216
355  0.0  0.0  0.00094184976  4.4949345e-06  0.0  0.0  0.0009463446945
356  0.0  0.0  0.000924984816  4.4099514e-06  0.0  0.0  0.0009293947674
357  0.0  0.0  0.000908119872  4.3249683e-06  0.0  0.0  0.0009124448403
